Sentence #	Word	Lemma	Pos	Tag
	proceni	procena	Ncfsl	O
	koju	koji	Pi-fsa	O
	je	biti	Var3s	O
	prošlog	prošli	Agpmsgy	O
	meseca	mesec	Ncmsg	O
	izvršila	izvršiti	Vmp-sf	O
	Svetska	svetski	Agpfsny	B-org
	zdravstvena	zdravstven	Agpfsny	I-org
	organizacija	organizacija	Ncfsn	I-org
	(	(	Z	O
	SZO	SZO	Npmsn	B-org
	)	)	Z	O
	,	,	Z	O
	katastrofa	katastrofa	Ncfsn	O
	je	biti	Var3s	O
	uzrokovala	uzrokovati	Vmp-sf	O
	smrt	smrt	Ncfsa	O
	najmanje	malo	Rgs	O
	20	20	Mdc	O
	osoba	osoba	Ncfpg	O
	i	i	Cc	O
	materijalnu	materijalan	Agpfsay	O
	štetu	šteta	Ncfsa	O
	u	u	Sl	O
	iznosu	iznos	Ncmsl	O
	oko	oko	Rgp	O
	515	515	Mdc	O
	miliona	milion	Ncmpg	O
	evra	evro	Ncmpg	O
	.	.	Z	O
Sentence: 3688	Pričinjena	pričinjen	Agpfsny	O
	šteta	šteta	Ncfsn	O
	samo	samo	Rgp	O
	na	na	Sl	O
	infrastrukturi	infrastruktura	Ncfsl	O
	iznosi	iznositi	Vmr3s	O
	oko	oko	Rgp	O
	175	175	Mdc	O
	miliona	milion	Ncmpg	O
	evra	evro	Ncmpg	O
	.	.	Z	O
Sentence: 3689	Državna	državni	Agpfsny	O
	železnička	železnički	Agpfsny	O
	kompanija	kompanija	Ncfsn	O
	pretrpela	pretrpeti	Vmp-sf	O
	je	biti	Var3s	O
	gubitak	gubitak	Ncmsan	O
	od	od	Sg	O
	oko	oko	Rgp	O
	78	78	Mdc	O
	miliona	milion	Ncmpg	O
	evra	evro	Ncmpg	O
	.	.	Z	O
Sentence: 3690	Oko	oko	Rgp	O
	14.000	14.000	Mdc	O
	kuća	kuća	Ncfpg	O
	širom	širom	Sg	O
	zemlje	zemlja	Ncfsg	O
	ozbiljno	ozbiljno	Rgp	O
	je	biti	Var3s	O
	oštećeno	oštetiti	Appnsny	O
	,	,	Z	O
	dok	dok	Cs	O
	je	biti	Var3s	O
	238	238	Mdc	O
	uništeno	uništiti	Appnsny	O
	.	.	Z	O
Sentence: 3691	Vlasti	vlast	Ncfpn	O
	su	biti	Var3p	O
	u	u	Sa	O
	ponedeljak	ponedeljak	Ncmsan	O
	počele	početi	Vmp-pf	O
	da	da	Cs	O
	pružaju	pružati	Vmr3p	O
	pomoć	pomoć	Ncfsa	O
	porodicima	porodica	Ncfpd	O
	koje	koji	Pi-fpn	O
	su	biti	Var3p	O
	ostale	ostati	Vmp-pf	O
	bez	bez	Sg	O
	svojih	svoj	Px-mpg	O
	domova	dom	Ncmpg	O
	,	,	Z	O
	kako	kako	Cs	O
	bi	biti	Vaa3p	O
	im	oni	Pp3-pd	O
	pomogle	pomoći	Vmp-pf	O
	da	da	Cs	O
	pokriju	pokriti	Vmr3p	O
	bar	bar	Rgp	O
	deo	deo	Ncmsan	O
	gubitaka	gubitak	Ncmpg	O
	.	.	Z	O
Sentence: 3692	Svaka	svaki	Pi-fsn	O
	porodica	porodica	Ncfsn	O
	može	moći	Vmr3s	O
	da	da	Cs	O
	dobije	dobiti	Vmr3s	O
	do	do	Sg	O
	otprilike	otprilike	Rgp	O
	500	500	Mdc	O
	evra	evro	Ncmpg	O
	pomoći	pomoć	Ncfsg	O
	.	.	Z	O
Sentence: 3693	"	"	Z	O
	Sa	sa	Si	O
	20.000	20.000	Mdc	O
	ljudi	čovek	Ncmpg	O
	u	u	Sl	O
	Bugarskoj	Bugarska	Npfsl	B-loc
	kojima	koji	Pi-mpl	O
	su	biti	Var3p	O
	zbog	zbog	Sg	O
	velikih	velik	Agpfpgy	O
	poplava	poplava	Ncfpg	O
	potrebni	potreban	Agpmpny	O
	hrana	hrana	Ncfsn	O
	,	,	Z	O
	dušeci	dušek	Ncmpn	O
	,	,	Z	O
	vakcine	vakcina	Ncfpn	O
	protiv	protiv	Sg	O
	hepatitisa	hepatitis	Ncmsg	O
	,	,	Z	O
	antibiotici	antibiotik	Ncmpn	O
	i	i	Cc	O
	sredstva	sredstvo	Ncnpn	O
	protiv	protiv	Sg	O
	insekata	insekt	Ncmpg	O
	,	,	Z	O
	agencije	agencija	Ncfpn	O
	UN-a	UN	Npmsg	B-org
	nastaviće	nastaviti	Vmf3p	O
	da	da	Cs	O
	obezbeđuju	obezbeđivati	Vmr3p	O
	hitnu	hitan	Agpfsay	O
	pomoć	pomoć	Ncfsa	O
	"	"	Z	O
	,	,	Z	O
	navodi	navoditi	Vmr3s	O
	se	sebe	Px--sa	O
	u	u	Sl	O
	saopštenju	saopštenje	Ncnsl	O
	svetske	svetski	Agpfsgy	O
	organizacije	organizacija	Ncfsg	O
	izdatom	izdat	Agpnsly	O
	u	u	Sa	O
	četvrtak	četvrtak	Ncmsan	O
	.	.	Z	O
Sentence: 3694	UNICEF	UNICEF	Npmsn	B-org
	je	biti	Var3s	O
	obezbedio	obezbediti	Vmp-sm	O
	ćebad	ćebe	Ncfpa	O
	,	,	Z	O
	kuhinjsko	kuhinjski	Agpnsay	O
	posuđe	posuđe	Ncnsa	O
	,	,	Z	O
	tablete	tableta	Ncfpa	O
	za	za	Sa	O
	čišćenje	čišćenje	Ncnsa	O
	vode	voda	Ncfsg	O
	i	i	Cc	O
	so	so	Ncfsa	O
	za	za	Sa	O
	oralnu	oralan	Agpfsay	O
	rehidraciju	rehidracija	Ncfsa	O
	,	,	Z	O
	dok	dok	Cs	O
	je	biti	Var3s	O
	Kancelarija	kancelarija	Ncfsn	B-org
	UN-a	UN	Npmsg	I-org
	za	za	Sa	I-org
	koordinaciju	koordinacija	Ncfsa	I-org
	humanitarnih	humanitaran	Agpmpgy	I-org
	poslova	posao	Ncmpg	I-org
	dala	dati	Vmp-sf	O
	donaciju	donacija	Ncfsa	O
	od	od	Sg	O
	preko	preko	Sg	O
	24.500	24.500	Mdc	O
	evra	evro	Ncmpg	O
	za	za	Sa	O
	koordinaciju	koordinacija	Ncfsa	O
	reakcije	reakcija	Ncfsg	O
	u	u	Sl	O
	vanrednoj	vanredan	Agpfsly	O
	situaciji	situacija	Ncfsl	O
	.	.	Z	O
Sentence: 3695	Eksperti	ekspert	Ncmpn	O
	za	za	Sa	O
	životnu	životan	Agpfsay	O
	sredinu	sredina	Ncfsa	O
	kažu	kazati	Vmr3p	O
	da	da	Cs	O
	su	biti	Var3p	O
	jaki	jak	Agpmpny	O
	pljuskovi	pljusak	Ncmpn	O
	u	u	Sl	O
	kombinaciji	kombinacija	Ncfsl	O
	sa	sa	Si	O
	neefikasnim	neefikasan	Agpfpiy	O
	i	i	Cc	O
	neprikladnim	neprikladan	Agpfpiy	O
	ekološkim	ekološki	Agpfpiy	O
	merama	mera	Ncfpi	O
	uzrokovali	uzrokovati	Vmp-pm	O
	razarajuće	razarajući	Agpfpay	O
	poplave	poplava	Ncfpa	O
	.	.	Z	O
Sentence: 3696	Među	među	Si	O
	faktorima	faktor	Ncmpi	O
	koji	koji	Pi-mpn	O
	su	biti	Var3p	O
	pojačali	pojačati	Vmp-pm	O
	njihovu	njihov	Ps3fsa	O
	razornu	razoran	Agpfsay	O
	snagu	snaga	Ncfsa	O
	nalaze	nalaziti	Vmr3p	O
	se	sebe	Px--sa	O
	neodgovarajuća	neodgovarajući	Agpfsny	O
	modifikacija	modifikacija	Ncfsn	O
	i	i	Cc	O
	sužavanje	sužavanje	Ncnsn	O
	korita	korito	Ncnpg	O
	reka	reka	Ncfpg	O
	i	i	Cc	O
	krčenje	krčenje	Ncnsn	O
	šuma	šuma	Ncfpg	O
	.	.	Z	O
Sentence: 3697	"	"	Z	O
	Šume	šuma	Ncfpn	O
	više	mnogo	Rgc	O
	nisu	biti	Var3p	O
	tampon	tampon	Ncmsn	O
	koji	koji	Pi-msn	O
	upija	upijati	Vmr3s	O
	višak	višak	Ncmsan	O
	vode	voda	Ncfsg	O
	"	"	Z	O
	,	,	Z	O
	izjavio	izjaviti	Vmp-sm	O
	je	biti	Var3s	O
	u	u	Sa	O
	nedelju	nedelja	Ncfsa	O
	privatnom	privatan	Agpmsdy	O
	kanalu	kanal	Ncmsd	O
	bTV	bTV	Npmsn	B-org
	stručnjak	stručnjak	Ncmsn	O
	za	za	Sa	O
	životnu	životan	Agpfsay	O
	sredinu	sredina	Ncfsa	O
	Boris	Boris	Npmsn	B-per
	Burov	Burov	Npmsn	I-per
	.	.	Z	O
Sentence: 3698	"	"	Z	O
	Zato	zato	Rgp	O
	se	sebe	Px--sa	O
	obilne	obilan	Agpfpny	O
	kišne	kišan	Agpfpny	O
	padavine	padavina	Ncfpn	O
	nekontrolisano	nekontrolisano	Rgp	O
	slivaju	slivati	Vmr3p	O
	u	u	Sa	O
	doline	dolina	Ncfpa	O
	i	i	Cc	O
	ulivaju	ulivati	Vmr3p	O
	u	u	Sa	O
	reke	reka	Ncfpa	O
	koje	koji	Pi-fpn	O
	su	biti	Var3p	O
	neprirodno	neprirodno	Rgp	O
	modifikovane	modifikovati	Appfpny	O
	i	i	Cc	O
	nemaju	nemati	Vmr3p	O
	kapacitet	kapacitet	Ncmsan	O
	da	da	Cs	O
	prihvate	prihvatiti	Vmr3p	O
	talas	talas	Ncmsan	O
	plime	plima	Ncfsg	O
	.	.	Z	O
	"	"	Z	O
Sentence: 3699	Bivši	bivši	Agpmsny	O
	bugarski	bugarski	Agpmsny	O
	šef	šef	Ncmsn	O
	policije	policija	Ncfsg	O
	odrekao	odreći	Vmp-sm	O
	se	sebe	Px--sa	O
	imuniteta	imunitet	Ncmsg	O
Sentence: 3700	Bivši	bivši	Agpmsny	O
	bugarski	bugarski	Agpmsny	O
	ministar	ministar	Ncmsn	O
	unutrašnjih	unutrašnji	Agpmpgy	O
	poslova	posao	Ncmpg	O
	Rumen	Rumen	Npmsn	B-per
	Petkov	Petkov	Npmsn	I-per
	pozvao	pozvati	Vmp-sm	O
	je	biti	Var3s	O
	da	da	Cs	O
	se	sebe	Px--sa	O
	istraže	istražiti	Vmr3p	O
	optužbe	optužba	Ncfpa	O
	da	da	Cs	O
	se	sebe	Px--sa	O
	sastajao	sastajati	Vmp-sm	O
	sa	sa	Si	O
	bosovima	bos	Ncmpi	O
	organizovanog	organizovan	Agpmsgy	O
	kriminala	kriminal	Ncmsg	O
	2006.	2006.	Mdo	O
	godine	godina	Ncfsg	O
	da	da	Cs	O
	bi	biti	Vaa3s	O
	razgovarao	razgovarati	Vmp-sm	O
	o	o	Sl	O
	preraspodeli	preraspodela	Ncfsl	O
	lokalnog	lokalan	Agpnsgy	O
	tržišta	tržište	Ncnsg	O
	droge	droga	Ncfsg	O
	.	.	Z	O
Sentence: 3701	(	(	Z	O
	Sega	Sega	Npfsn	B-org
	,	,	Z	O
	24	24	Mdc	B-org
	časa	čas	Ncmsg	I-org
	-	-	Z	O
	25.11.2010	25.11.2010	Mdo	O
	;	;	Z	O
	Sofijski	sofijski	Agpmsny	B-org
	eho	eho	Ncmsn	I-org
	,	,	Z	O
	Sofijska	sofijski	Agpfsny	B-org
	novinska	novinski	Agpfsny	I-org
	agencija	agencija	Ncfsn	I-org
	,	,	Z	O
	FOCUS	FOCUS	Npmsn	B-org
	novinska	novinski	Agpfsny	I-org
	agencija	agencija	Ncfsn	I-org
	,	,	Z	O
	Dnevnik.bg	Dnevnik.bg	Npmsn	B-org
	,	,	Z	O
	Medijapul	Medijapul	Npmsn	B-org
	-	-	Z	O
	24.10.2011	24.10.2011	Mdo	O
	)	)	Z	O
Sentence: 3702	Bivši	bivši	Agpmsny	O
	bugarski	bugarski	Agpmsny	O
	ministar	ministar	Ncmsn	O
	unutrašnjih	unutrašnji	Agpmpgy	O
	poslova	posao	Ncmpg	O
	Rumen	Rumen	Npmsn	B-per
	Petkov	Petkov	Npmsn	I-per
	odrekao	odreći	Vmp-sm	O
	se	sebe	Px--sa	O
	poslaničkog	poslanički	Agpmsgy	O
	imuniteta	imunitet	Ncmsg	O
	.	.	Z	O
Sentence: 3703	Bivši	bivši	Agpmsny	O
	bugarski	bugarski	Agpmsny	O
	ministar	ministar	Ncmsn	O
	unutrašnjih	unutrašnji	Agpmpgy	O
	poslova	posao	Ncmpg	O
	Rumen	Rumen	Npmsn	B-per
	Petkov	Petkov	Npmsn	I-per
	rekao	reći	Vmp-sm	O
	je	biti	Var3s	O
	u	u	Sa	O
	sredu	sreda	Ncfsa	O
	(	(	Z	O
	24.	24.	Mdo	O
	novembra	novembar	Ncmsg	O
	)	)	Z	O
	da	da	Cs	O
	je	biti	Var3s	O
	spreman	spreman	Agpmsnn	O
	da	da	Cs	O
	se	sebe	Px--sa	O
	odrekne	odreći	Vmr3s	O
	imuniteta	imunitet	Ncmsg	O
	koji	koji	Pi-msn	O
	mu	on	Pp3msd	O
	pripada	pripadati	Vmr3s	O
	kao	kao	Cs	O
	poslaniku	poslanik	Ncmsd	O
	u	u	Sl	O
	parlamentu	parlament	Ncmsl	O
	da	da	Cs	O
	bi	biti	Vaa3s	O
	tužilaštvo	tužilaštvo	Ncnsn	O
	moglo	moći	Vmp-sn	O
	da	da	Cs	O
	istraži	istražiti	Vmr3s	O
	njegovu	njegov	Ps3fsa	O
	navodno	navodno	Rgp	O
	umešanost	umešanost	Ncfsa	O
	u	u	Sa	O
	trgovinu	trgovina	Ncfsa	O
	drogom	droga	Ncfsi	O
	.	.	Z	O
Sentence: 3704	"	"	Z	O
	Uradiću	uraditi	Vmf1s	O
	to	taj	Pd-nsa	O
	kako	kako	Cs	O
	bih	biti	Vaa1s	O
	omogućio	omogućiti	Vmp-sm	O
	da	da	Cs	O
	se	sebe	Px--sa	O
	otkrije	otkriti	Vmr3s	O
	cela	ceo	Agpfsny	O
	istina	istina	Ncfsn	O
	"	"	Z	O
	,	,	Z	O
	rekao	reći	Vmp-sm	O
	je	biti	Var3s	O
	on	on	Pp3msn	O
	u	u	Sl	O
	intervjuu	intervju	Ncmsl	O
	privatnoj	privatni	Agpfsdy	O
	televiziji	televizija	Ncfsd	O
	bTV	bTV	Npmsn	B-org
	iz	iz	Sg	O
	Sofije	Sofija	Npfsg	B-loc
	.	.	Z	O
Sentence: 3705	Petkov	Petkov	Npmsn	B-per
	,	,	Z	O
	inače	inače	Rgp	O
	visoki	visok	Agpmsny	O
	funkcioner	funkcioner	Ncmsn	O
	Bugarske	bugarski	Agpfsgy	B-org
	socijalističke	socijalistički	Agpfsgy	I-org
	partije	partija	Ncfsg	I-org
	(	(	Z	O
	BSP	BSP	Npmsn	B-org
	)	)	Z	O
	,	,	Z	O
	imenovan	imenovati	Appmsnn	O
	je	biti	Var3s	O
	za	za	Sa	O
	ministra	ministar	Ncmsay	O
	unutrašnjih	unutrašnji	Agpmpgy	O
	poslova	posao	Ncmpg	O
	u	u	Sl	O
	tročlanoj	tročlan	Agpfsly	O
	koaliciji	koalicija	Ncfsl	O
	Socijaličke	socijalički	Agpfsgy	B-org
	vlade	vlada	Ncfsg	I-org
	koja	koji	Pi-fsn	O
	je	biti	Var3s	O
	preuzela	preuzeti	Vmp-sf	O
	vlast	vlast	Ncfsa	O
	u	u	Sl	O
	zemlji	zemlja	Ncfsl	O
	posle	posle	Sg	O
	parlamentarnih	parlamentaran	Agpmpgy	O
	izbora	izbor	Ncmpg	O
	u	u	Sl	O
	junu	jun	Ncmsl	O
	2005	2005	Mdo	O
	,	,	Z	O
	kada	kada	Rgp	O
	nije	biti	Var3s	O
	bilo	biti	Vap-sn	O
	ubedljivog	ubedljiv	Agpmsgy	O
	pobednika	pobednik	Ncmsg	O
	.	.	Z	O
Sentence: 3706	Podneo	podneti	Vmp-sm	O
	je	biti	Var3s	O
	ostavku	ostavka	Ncfsa	O
	u	u	Sl	O
	aprilu	april	Ncmsl	O
	2008.	2008.	Mdo	O
	pošto	pošto	Cs	O
	je	biti	Var3s	O
	otkriveno	otkriti	Appnsny	O
	da	da	Cs	O
	se	sebe	Px--sa	O
	2006.	2006.	Mdo	O
	sastao	sastati	Vmp-sm	O
	sa	sa	Si	O
	mafijaškim	mafijaški	Agpmpiy	O
	bosovima	bos	Ncmpi	O
	Plamenom	Plamen	Npmsi	B-per
	Galevim	Galev	Npmsi	I-per
	i	i	Cc	O
	Angelom	Angel	Npmsi	B-per
	Hristovim	Hristov	Npmsi	I-per
	,	,	Z	O
	čuvenom	čuven	Agpfsiy	O
	"	"	Z	O
	Braćom	braća	Ncfsi	B-org
	Galev	Galev	Npmsn	I-org
	"	"	Z	O
	,	,	Z	O
	iako	iako	Cs	O
	nisu	biti	Var3p	O
	u	u	Sl	O
	srodstvu	srodstvo	Ncnsl	O
	.	.	Z	O
Sentence: 3707	U	u	Sa	O
	to	taj	Pd-nsa	O
	vreme	vreme	Ncnsa	O
	,	,	Z	O
	ti	taj	Pd-mpn	O
	ozloglašeni	ozloglašen	Agpmpny	O
	biznismeni	biznismen	Ncmpn	O
	iz	iz	Sg	O
	grada	grad	Ncmsg	O
	Dupnica	Dupnica	Npfsn	B-loc
	,	,	Z	O
	na	na	Sl	O
	jugozapadu	jugozapad	Ncmsl	O
	Bugarske	Bugarska	Npfsg	B-loc
	,	,	Z	O
	bili	biti	Vap-pm	O
	su	biti	Var3p	O
	pod	pod	Si	O
	istragom	istraga	Ncfsi	O
	zbog	zbog	Sg	O
	utaje	utaja	Ncfsg	O
	poreza	porez	Ncmsg	O
	i	i	Cc	O
	trgovine	trgovina	Ncfsg	O
	narkoticima	narkotik	Ncmpi	O
	.	.	Z	O
Sentence: 3708	Ta	taj	Pd-npn	O
	otkrića	otkriće	Ncnpn	O
	dovela	dovesti	Vmp-pn	O
	su	biti	Var3p	O
	do	do	Sg	O
	spekulacija	spekulacija	Ncfpg	O
	u	u	Sl	O
	lokalnim	lokalan	Agpmply	O
	medijima	medij	Ncmpl	O
	da	da	Cs	O
	je	biti	Var3s	O
	svrha	svrha	Ncfsn	O
	tog	taj	Pd-msg	O
	,	,	Z	O
	kako	kako	Cs	O
	ga	on	Pp3msa	O
	Petkov	Petkov	Npmsn	B-per
	opisuje	opisivati	Vmr3s	O
	,	,	Z	O
	"	"	Z	O
	radnog	radni	Agpmsgy	O
	sastanka	sastanak	Ncmsg	O
	"	"	Z	O
	,	,	Z	O
	bila	biti	Vap-sf	O
	da	da	Cs	O
	se	sebe	Px--sa	O
	dvojica	dvojica	Ncfsn	O
	mafijaša	mafijaš	Ncmpg	O
	ubede	ubediti	Vmr3p	O
	da	da	Cs	O
	prestanu	prestati	Vmr3p	O
	da	da	Cs	O
	ubijaju	ubijati	Vmr3p	O
	pripadnike	pripadnik	Ncmpa	O
	protivničkog	protivnički	Agpmsgy	O
	ganga	gang	Ncmsg	O
	pred	pred	Sa	O
	ulazak	ulazak	Ncmsan	O
	Bugarske	Bugarska	Npfsg	B-loc
	u	u	Sa	O
	EU	EU	Npmsn	B-org
	u	u	Sl	O
	januaru	januar	Ncmsl	O
	2007.	2007.	Mdo	O
Sentence: 3709	Sastanak	sastanak	Ncmsan	O
	je	biti	Var3s	O
	priredio	prirediti	Vmp-sm	O
	i	i	Cc	O
	bio	biti	Vap-sm	O
	je	biti	Var3s	O
	prisutan	prisutan	Agpmsnn	O
	tadašnji	tadašnji	Agpmsny	O
	tajni	tajan	Agpmsny	O
	agent	agent	Ncmsn	O
	Aleksej	Aleksej	Npmsn	B-per
	Petkov	Petkov	Npmsn	I-per
	,	,	Z	O
	koji	koji	Pi-msn	O
	je	biti	Var3s	O
	kasnije	kasno	Rgc	O
	postao	postati	Vmp-sm	O
	savetnik	savetnik	Ncmsn	O
	bivšem	bivši	Agpmsdy	O
	šefu	šef	Ncmsd	O
	Državne	državni	Agpfsgy	B-org
	agencije	agencija	Ncfsg	I-org
	za	za	Sa	I-org
	nacionalnu	nacionalan	Agpfsay	I-org
	bezbednost	bezbednost	Ncfsa	I-org
	(	(	Z	O
	DANS	DANS	Npmsn	B-org
	)	)	Z	O
	i	i	Cc	O
	na	na	Sl	O
	tom	taj	Pd-nsl	O
	mestu	mesto	Ncnsl	O
	je	biti	Var3s	O
	bio	biti	Vap-sm	O
	do	do	Sg	O
	prošle	prošli	Agpfsgy	O
	godine	godina	Ncfsg	O
	,	,	Z	O
	kada	kada	Rgp	O
	je	biti	Var3s	O
	strpan	strpati	Appmsnn	O
	u	u	Sa	O
	zatvor	zatvor	Ncmsan	O
	u	u	Sl	O
	okviru	okvir	Ncmsl	O
	antimafijaške	antimafijaški	Agpfsgy	O
	policijske	policijski	Agpfsgy	O
	operacije	operacija	Ncfsg	O
	"	"	Z	O
	Oktopod	oktopod	Ncmsn	B-misc
	"	"	Z	O
	,	,	Z	O
	koja	koji	Pi-fsn	O
	nije	biti	Var3s	O
	povezana	povezati	Appfsny	O
	sa	sa	Si	O
	događajima	događaj	Ncmpi	O
	zbog	zbog	Sg	O
	kojih	koji	Pi-mpg	O
	je	biti	Var3s	O
	Petkov	Petkov	Npmsn	B-per
	podneo	podneti	Vmp-sm	O
	ostavku	ostavka	Ncfsa	O
	.	.	Z	O
Sentence: 3710	Petrov	Petrov	Npmsn	B-per
	,	,	Z	O
	za	za	Sa	O
	koga	ko	Pi3m-a	O
	se	sebe	Px--sa	O
	veruje	verovati	Vmr3s	O
	da	da	Cs	O
	poseduje	posedovati	Vmr3s	O
	akcije	akcija	Ncfpa	O
	u	u	Sl	O
	jednom	jedan	Mlcnsl	O
	osiguravajućem	osiguravajući	Agpnsly	O
	društvu	društvo	Ncnsl	O
	i	i	Cc	O
	drugim	drugi	Mlofpl	O
	privatnim	privatan	Agpfply	O
	firmama	firma	Ncfpl	O
	,	,	Z	O
	pušten	pustiti	Appmsnn	O
	je	biti	Var3s	O
	i	i	Cc	O
	stavljen	staviti	Appmsnn	O
	u	u	Sa	O
	kućni	kućni	Agpmsayn	O
	pritvor	pritvor	Ncmsan	O
	prošlog	prošli	Agpmsgy	O
	meseca	mesec	Ncmsg	O
	,	,	Z	O
	pošto	pošto	Cs	O
	je	biti	Var3s	O
	sud	sud	Ncmsn	O
	u	u	Sl	O
	Sofiji	Sofija	Npfsl	B-loc
	ublažio	ublažiti	Vmp-sm	O
	krivičnu	krivični	Agpfsay	O
	prijavu	prijava	Ncfsa	O
	za	za	Sa	O
	organizovani	organizovan	Agpmsayn	O
	kriminal	kriminal	Ncmsan	O
	koja	koji	Pi-fsn	O
	je	biti	Var3s	O
	protiv	protiv	Sg	O
	njega	on	Pp3msg	O
	podneta	podneti	Appfsny	O
	.	.	Z	O
Sentence: 3711	Prošle	prošli	Agpfsgy	O
	nedelje	nedelja	Ncfsg	O
	,	,	Z	O
	aktuelni	aktuelan	Agpmsny	O
	ministar	ministar	Ncmsn	O
	unutrašnjih	unutrašnji	Agpmpgy	O
	poslova	posao	Ncmpg	O
	Cvetan	Cvetan	Npmsn	B-per
	Cvetanov	Cvetanov	Npmsn	I-per
	i	i	Cc	O
	šef	šef	Ncmsn	O
	bugarske	bugarski	Agpfsgy	O
	uprave	uprava	Ncfsg	O
	carina	carina	Ncfpg	O
	Vanjo	Vanjo	Npmsn	B-per
	Tanov	Tanov	Npmsn	I-per
	izneli	izneti	Vmp-pm	O
	su	biti	Var3p	O
	tvrdnju	tvrdnja	Ncfsa	O
	da	da	Cs	O
	je	biti	Var3s	O
	stvarna	stvaran	Agpfsny	O
	svrha	svrha	Ncfsn	O
	sastanka	sastanak	Ncmsg	O
	iz	iz	Sg	O
	2006.	2006.	Mdo	O
	bila	biti	Vap-sf	O
	da	da	Cs	O
	se	sebe	Px--sa	O
	razgovara	razgovarati	Vmr3s	O
	o	o	Sl	O
	preraspodeli	preraspodela	Ncfsl	O
	na	na	Sl	O
	bugarskom	bugarski	Agpnsly	O
	ilegalnom	ilegalan	Agpnsly	O
	tržištu	tržište	Ncnsl	O
	narkotika	narkotik	Ncmpg	O
	.	.	Z	O
Sentence: 3712	Tanov	Tanov	Npmsn	B-per
	,	,	Z	O
	koji	koji	Pi-msn	O
	se	sebe	Px--sa	O
	nekada	nekada	Rgp	O
	nalazio	nalaziti	Vmp-sm	O
	na	na	Sl	O
	čelu	čelo	Ncnsl	O
	jedinice	jedinica	Ncfsg	O
	za	za	Sa	O
	borbu	borba	Ncfsa	O
	protiv	protiv	Sg	O
	organizovanog	organizovan	Agpmsgy	O
	kriminala	kriminal	Ncmsg	O
	,	,	Z	O
	tvrdi	tvrditi	Vmr3s	O
	da	da	Cs	O
	je	biti	Var3s	O
	Petkov	Petkov	Npmsn	B-per
	postigao	postići	Vmp-sm	O
	dogovor	dogovor	Ncmsan	O
	sa	sa	Si	O
	biznismenima	biznismen	Ncmpi	O
	iz	iz	Sg	O
	Dupnice	Dupnica	Npfsg	B-loc
	kojim	koji	Pi-msi	O
	je	biti	Var3s	O
	definisan	definisati	Appmsnn	O
	delokrug	delokrug	Ncmsn	O
	njihovog	njihov	Ps3msg	O
	rada	rad	Ncmsg	O
	i	i	Cc	O
	koji	koji	Pi-msn	O
	je	biti	Var3s	O
	utvrdio	utvrditi	Vmp-sm	O
	ono	onaj	Pd-nsa	O
	što	što	Pi3n-a	O
	će	hteti	Var3s	O
	pripasti	pripasti	Vmn	O
	Zlatomiru	Zlatomir	Npmsd	B-per
	Ivanovu	Ivanov	Npmsd	I-per
	,	,	Z	O
	zvanom	zvani	Agpmsdy	O
	"	"	Z	O
	beretka	beretka	Ncfsn	B-per
	"	"	Z	O
	,	,	Z	O
	još	još	Rgp	O
	jednoj	jedan	Mlcfsd	O
	važnoj	važan	Agpfsdy	O
	ličnosti	ličnost	Ncfsd	O
	iz	iz	Sg	O
	bugarskog	bugarski	Agpnsgy	O
	podzemlja	podzemlje	Ncnsg	O
	.	.	Z	O
Sentence: 3713	On	on	Pp3msn	O
	i	i	Cc	O
	Cvetanov	Cvetanov	Npmsn	B-per
	su	biti	Var3p	O
	,	,	Z	O
	međutim	međutim	Rgp	O
	,	,	Z	O
	takođe	takođe	Rgp	O
	rekli	reći	Vmp-pm	O
	da	da	Cs	O
	su	biti	Var3p	O
	svi	sav	Agpmpny	O
	zapisnici	zapisnik	Ncmpn	O
	sa	sa	Sg	O
	sastanka	sastanak	Ncmsg	O
	između	između	Sg	O
	Petkova	Petkov	Npmsg	B-per
	i	i	Cc	O
	braće	braća	Ncfsg	B-org
	Galev	Galev	Npmsn	I-org
	uništeni	uništiti	Appmpny	O
	.	.	Z	O
Sentence: 3714	Bugarski	bugarski	Agpmpny	O
	mediji	medij	Ncmpn	O
	napominju	napominjati	Vmr3p	O
	da	da	Cs	O
	će	hteti	Var3s	O
	,	,	Z	O
	ako	ako	Cs	O
	ne	ne	Qz	O
	postoje	postojati	Vmr3p	O
	čvrsti	čvrst	Agpmpny	O
	dokazi	dokaz	Ncmpn	O
	o	o	Sl	O
	njihovim	njihov	Ps3fpl	O
	tvrdnjama	tvrdnja	Ncfpl	O
	,	,	Z	O
	biti	biti	Van	O
	izuzetno	izuzetno	Rgp	O
	teško	teško	Rgp	O
	ustanoviti	ustanoviti	Vmn	O
	istinu	istina	Ncfsa	O
	o	o	Sl	O
	razgovoru	razgovor	Ncmsl	O
	bivšeg	bivši	Agpmsgy	O
	ministra	ministar	Ncmsg	O
	policije	policija	Ncfsg	O
	sa	sa	Si	O
	"	"	Z	O
	braćom	braća	Ncfsi	B-org
	"	"	Z	O
	.	.	Z	O
Sentence: 3715	U	u	Sa	O
	utorak	utorak	Ncmsan	O
	,	,	Z	O
	Volen	Volen	Npmsn	B-per
	Siderov	Siderov	Npmsn	I-per
	,	,	Z	O
	vođa	vođa	Ncmsn	O
	nacionalističke	nacionalistički	Agpfsgy	O
	partije	partija	Ncfsg	O
	Ataka	Ataka	Npmsn	B-org
	,	,	Z	O
